overall,reviewerID,asin
4.0,A373LY69LKT8CA,B000085A6U
5.0,A2IHZQ51T0W0RW,B000085A6U
3.0,A10GX3SVRJAW7Y,B000085A6U
5.0,A2BFGWMK1RWF93,B000085A6U
5.0,A152J8QB85Z1B2,B000085A6U
5.0,A2IOMEE1VMBMO7,B000085A6U
5.0,A2862JN2J8MCHJ,B000085A6U
4.0,AWK77W8J1IGTC,B000085A6U
4.0,A3FAEGIR3LKGTX,B000085A6U
5.0,A2ZA6BL963YIIG,B000085A6U
5.0,AJBZ2KHSPIXQY,B000085A6U
1.0,AMUFRDLGWNGRM,B000085A6U
5.0,A27P1IF4C937DB,B000085A6U
5.0,AVL8ATNBXRBI,B000085A6U
2.0,A23JKWMEJX4CUO,B000085A6U
5.0,A3745Q0QSPD4WV,B000085A6U
4.0,A27M9TJH1K95XZ,B000085A6U
5.0,A464X28WKQFOK,B000085A6U
1.0,A6FU60T4P7EIQ,B000085A6U
4.0,A3Q4F2UZHZ6IN8,B000085A6U
1.0,A3ROTJLNJD3Z7V,B000085A6U
5.0,A2ZJ7R030LEJMU,B000085A6U
5.0,A2TD611YH0EZ3C,B000085A6U
5.0,A25HYF4T9GNK3A,B000085A6U
5.0,A3JB76REJOMJ8Y,B000085A6U
5.0,A20DQNI0X22145,B000085A6U
3.0,AZEEOZZOPM1PZ,B000085A6U
1.0,AZG3Y0LYXC084,B000085A6U
5.0,A3HMGTQLUT0W1K,B000085A6U
5.0,A1AY50Z70JHRQ9,B000085A6U
5.0,A29TJIA33SUCL8,B000085A6U
5.0,A3NUXG6KLO9D8C,B000085A6U
5.0,A34ROKFIKCVSFT,B000085A6U
5.0,A3MVDHM9TB63AH,B000085A6U
4.0,AA4CQE56DOVU0,B000085A6U
5.0,A3GGH71IWFQ2Y0,B000085A6U
5.0,A4DE94R75NZRL,B000085A6U
5.0,A23LV4RJB02ZKC,B000085A6U
5.0,A5RGAX7HM1H72,B000085A6U
5.0,AUPJ2K1ZYB2M1,B000085A6U
5.0,ADSGTS7BQRWM3,B000085A6U
5.0,A2A5RH6MNBEKZ3,B000085A6U
5.0,AXC9XBMCC1041,B000085A6U
1.0,A3G4HU16Q3VOFE,B000085A6U
5.0,A16YJ9CG6K8CQP,B000085A6U
5.0,AC2USG0XN5IVL,B000085A6U
5.0,A3RL0RFSSLJGKT,B000085A6U
5.0,A2I2O386ZQM4MH,B000085A6U
5.0,AL6A5VGOMDC8E,B000085A6U
5.0,A3N6QDUWV5BQ1C,B000085A6U
5.0,A3H6VDLGS5PUII,B000085A6U
4.0,A26ZJB29W10L7I,B000085A6U
5.0,AAU0KI7XY6XXQ,B000085A6U
5.0,APQ99J20AXH4I,B000085A6U
5.0,A1AOZ8ASBWO4CD,B000085A6U
4.0,A14RNKEFO96325,B000085A6U
5.0,A3PEGXCAGEWEOS,B000085A6U
2.0,AMG88KV31ZIIO,B000085A6U
4.0,A1TDY2B1DDMUXH,B000085A6U
5.0,A2S1F7YS6TV98W,B000085A6U
5.0,AG335PXBEJP86,B000085A6U
5.0,A2IJRXTYEZKE05,B000085A6U
5.0,A27WADTO0R21MD,B000085A6U
5.0,A2DYBP2FBM87BK,B000085A6U
5.0,A3PI6ZLNZN39JK,B000085A6U
5.0,A2HCUS38K6CVX3,B000085A6U
5.0,A3RQCOLWNLCIEH,B000085A6U
3.0,A1JQWS9X0O6EJG,B000085A6U
2.0,A1C0N8GP0VRFLV,B000085A6U
5.0,A3FKVURMVDZ1GP,B000085A6U
5.0,A2MLXWU6GWF643,B000085A6U
5.0,A1IM8244CSFV7N,B000085A6U
4.0,A17WRHBTTNZ9RQ,B000085A6U
5.0,A1SVV78A1SV29P,B000085A6U
4.0,A2FPG8ZJCLDDB2,B000085A6U
5.0,A28RRHPKQYS9IT,B000085A6U
4.0,A1SWZV3ZIM7QXX,B000085A6U
3.0,A1J3JYOJBEC7DD,B000085A6U
5.0,A2CU0BTP0F1ODV,B000085A6U
3.0,AFUAWTSEC7HWJ,B000085A6U
5.0,A3S2EMUC1Y9XES,B000085A6U
5.0,A3JYJ8D3FSHUFI,B000085A6U
1.0,A243G8AQAZZJTA,B000085A6U
5.0,A2LWR2FW564H0G,B000085A6U
5.0,A2C9A39L3C8YVL,B000085A6U
1.0,A3S6IYDBRJ24LK,B000085A6U
4.0,ATKVUQUTZ4GS7,B000085A6U
5.0,A16F4JCSH2SDW5,B000085A6U
2.0,A1YBGMWWVX771J,B000085A6U
5.0,A1O5TY068MND68,B000085A6U
2.0,AQGOGQPR33BNI,B000085A6U
3.0,A147RUCTKJ1YEV,B000085A6U
5.0,A3GXUCEV1VTFF4,B000085A6U
1.0,A3TPHM1HT4X4IF,B000085A6U
3.0,AMRYO74Y45RVA,B000085A6U
5.0,AYJ61RJZDFYM5,B000085A6U
5.0,A3HHSJNJRGMZHA,B000085A6U
5.0,A1OVE5WZSUCIEE,B000085A6U
5.0,A3RJTMMIXNOV90,B000085A6U
1.0,A3DQM200HJTQX2,B000085A6U
5.0,A5HJ4HSVAB8MX,B000085A6U
5.0,A2X1IIDFC7YSZI,B000085A6U
5.0,A3UKWQS8SRW6IO,B000085A6U
5.0,A2IMSVYYSFDY2M,B000085A6U
5.0,A1E7HPHLU8OCBP,B000085A6U
5.0,A3NDWMADO9FDQJ,B000085A6U
5.0,AZZXZMUSB0GBL,B000085A6U
5.0,A3NLXHORN24JCB,B000085A6U
5.0,A1N2C0490ZICV1,B000085A6U
5.0,AJX90RQKC1H2E,B000085A6U
5.0,ABK9C6TTNGJ8X,B000085A6U
5.0,ANZRWOZOAI87C,B000085A6U
5.0,A23QBZKEWPYU57,B000085A6U
5.0,A6RKMZF10V86P,B000085A6U
5.0,AIKDYQA4NKI7A,B000085A6U
3.0,A2GTBSJQH9JDDU,B000085A6U
4.0,AMF33JDKG6O3D,B000085A6U
5.0,A4PWW3FJFRJT4,B000085A6U
3.0,A29Z1HNQ5FRBN8,B000085A6U
5.0,A2NDA5EJ22W4B,B000085A6U
5.0,A3GWIF15M2453W,B000085A6U
5.0,A1F35UNKFFHPF4,B000085A6U
5.0,A2ESIX9S4IHGHY,B000085A6U
5.0,A1EUT9DYQVQJ48,B000085A6U
2.0,A3J7WNLON0M7AA,B000085A6U
5.0,A1GIHNU25X68PC,B000085A6U
3.0,A3N21PKNZLQC7,B000085A6U
5.0,A160MXZAOGW0XL,B000085A6U
5.0,AV2M0F29OBG0I,B000085A6U
5.0,AKXAVR83M8CIY,B000085A6U
5.0,A2KAK634FPZNVS,B000085A6U
5.0,A39GJAQCTXYSS0,B000085A6U
5.0,A3GYGN477D5QX2,B000085A6U
2.0,A29313797NGT9L,B000085A6U
5.0,ANS1VTHLUJWQZ,B000085A6U
5.0,A1LINA8MCSONQL,B000085A6U
1.0,A2PNU1PQZ9A5GA,B000085A6U
5.0,A3IG0QBRBQ2NIZ,B000085A6U
5.0,A2MCRSQVI2V6T4,B000085A6U
4.0,A1S796KO05A8WB,B000085A6U
2.0,A3A8WG35M2P3FL,B000085A6U
2.0,AD99C6XFHWDTE,B000085A6U
5.0,A1W4ZRZL9VTEZ0,B000085A6U
5.0,A58437AUQICZF,B000085A6U
5.0,A30H2335OM7RD6,B000085A6U
1.0,A12I5VI55N7H1B,B000085A6U
3.0,A6L3QYNMWB7QO,B000085A6U
1.0,A30KQXQOMCK8MZ,B000085A6U
1.0,A2M5XEXQNR8JGJ,B000085A6U
5.0,A1F8BHJH8ZFJS3,B000085A6U
5.0,A1UKWX15S9SY1U,B000085A6U
5.0,A16SSZVSH3N70G,B000085A6U
5.0,A3NVI1XWU166SW,B000085A6U
1.0,A22UH02B61LAL5,B000085A6U
5.0,A2DP1MOXTAEJN1,B000085A6U
5.0,AYTJGEQQDD7TU,B000085A6U
4.0,A28XSVTBFXGPXQ,B000085A6U
5.0,AICE4HCRF0UT2,B000085A6U
4.0,A1QPVFWFMWY5WY,B000085A6U
5.0,A32TZPFK56VIMG,B000085A6U
5.0,A1K9C71J6EKO78,B000085A6U
5.0,A2O9RLO5EGPTDY,B000085A6U
5.0,A2PO1RGKYDCX1M,B000085A6U
4.0,A70NFM6KHU24F,B000085A6U
5.0,A3CD02QU93OWG8,B000085A6U
5.0,A2KCKUPFWFVXK0,B000085A6U
3.0,AKLDI6C9C4FXG,B000085A6U
2.0,A3BPWPQYN7ZGW0,B000085A6U
3.0,AG6TX1ZJHLMO7,B000085A6U
5.0,A26TNGJ95972IH,B000085A6U
5.0,A14N1LCW7C48MQ,B000085A6U
5.0,A2GVN41M6T9O4V,B000085A6U
5.0,A17J91PKRJR8TU,B000085A6U
5.0,ADTOC3P2KG8U,B000085A6U
5.0,A5HS1TSYVWSI4,B000085A6U
5.0,A3A5NRXIRKKI1C,B000085A6U
5.0,A30XJD08JER43V,B000085A6U
2.0,A4OUAA5DOAM6T,B000085A6U
1.0,A3EG0PW746PGID,B000085A6U
5.0,A23V2KPLQA59LB,B000085A6U
5.0,AC6VLFZ5V7GUW,B000085A6U
5.0,A3PVFR5SW9YD84,B000085A6U
1.0,A1S6W95FDHV98E,B000085A6U
5.0,AVAJXCGHCBDA1,B000085A6U
5.0,A39XLS7TRC87YU,B000085A6U
3.0,A1PMI99GT968LX,B000085A6U
5.0,A2NMQWBDWT3SQF,B000085A6U
5.0,A15PM5ICXMCXZ5,B000085A6U
5.0,A2AV7Q95QGPTO0,B000085A6U
1.0,A1PA6NAX78LL1H,B000085A6U
5.0,A1VDQPJ9ONBPGK,B000085A6U
5.0,AGLW17ZB0XZQZ,B000085A6U
5.0,A1W2IQHF01AYVD,B000085A6U
5.0,A3LM8W4CAGB2GI,B000085A6U
5.0,ATUZHJGSBGHZ7,B000085A6U
5.0,A96K1ZGW56S2I,B000085A6U
5.0,ANIYCJTRP94VE,B000085A6U
5.0,A2SAF5MG7FG34P,B000085A6U
5.0,A2KE3ZANJBMVDG,B000085A6U
4.0,A1L8MIIZPKMEIN,B000085A6U
5.0,A273A3ZSL2P756,B000085A6U
5.0,AN50AWHGPU8OS,B000085A6U
2.0,ADXKDFXDMUP0M,B000085A6U
1.0,A2S16DZSENL1P,B000085A6U
5.0,A3DZWATJ8MWWEN,B000085A6U
5.0,A3METU5C8UAKNQ,B000085A6U
2.0,ARAZO5I1EI9II,B000085A6U
5.0,A3V6Z4RCDGRC44,B000085A6U
5.0,ADM7CHQGQHXKU,B000085A6U
5.0,A1DN1P0YQ60NIY,B000085A6U
5.0,A33FRLNECGNN3C,B000085A6U
3.0,ARAP0PR9QKQ00,B000085A6U
5.0,A2L074AXOU2MS0,B000085A6U
5.0,A21T64225ICB49,B000085A6U
1.0,A1BGU972027L8M,B000085A6U
5.0,A1CGPCJ60L17UZ,B000085A6U
5.0,A16H3OZBDUO3L9,B000085A6U
2.0,A2U78C9YVSC98Z,B000085A6U
4.0,A1DAOL3NMHEPLS,B000085A6U
5.0,A20QETTR8VAVW1,B000085A6U
4.0,A3GMR8QWXIT3ZY,B000085A6U
4.0,A19FIG2ZXCQHEP,B000085A6U
5.0,A3EGVEXQMKFFIP,B000085A6U
5.0,A1GZKUU5WXSO7H,B000085A6U
5.0,A22O3Q8VKTIJE3,B000085A6U
5.0,A1YJ7AHHLKD6L3,B000085A6U
5.0,A3PRZW1T7YNKFK,B000085A6U
5.0,A1RS3074ILQLLY,B000085A6U
5.0,A3HGNSFKJXXY59,B000085A6U
3.0,A144CVV1CGNIKO,B000085A6U
2.0,AIJ8G631H8U8B,B000085A6U
5.0,A1U9U59AQNAHGQ,B000085A6U
5.0,A33ZB7TTGXXN9B,B000085A6U
5.0,A3TPQ7OZBJPS92,B000085A6U
1.0,AZICTS0N74OA2,B000085A6U
5.0,AN57LW2GTABTM,B000085A6U
2.0,APLGN1TITTZUX,B000085A6U
3.0,AEYXGBDDNMLMV,B000085A6U
5.0,A33Q0JNKHJAL5C,B000085A6U
5.0,A2NOZB6VZCTOI4,B000085A6U
4.0,A2T9RDS1QBRJJL,B000085A6U
5.0,A1ATU7BFO8QZUH,B000085A6U
5.0,A322FJWPKNEWZX,B000085A6U
3.0,A1KKGUI8WSEBZ4,B000085A6U
5.0,A27THX7M86XB9G,B000085A6U
5.0,A2WW4KBOTV7SVG,B000085A6U
5.0,AE9XSJPHUNVVZ,B000085A6U
5.0,A1I5KC3OPLZ2YJ,B000085A6U
5.0,A259N5GZGHXPJ0,B000085A6U
5.0,A27DS1A555HD3C,B000085A6U
5.0,A269GZ9V8NJTIY,B000088UMG
5.0,A33PPYJ9GUNS0Z,B000088UMG
5.0,A333E5S3PZX4LI,B000088UMG
5.0,A1BX3ZEME6T1CL,B000088UMG
5.0,A393R8OEUDKT8O,B000088UMG
3.0,A2INUQMZX1BJ37,B000088UMG
5.0,A83QFSOXGS928,B000088UMG
5.0,A3GGMXYQWX9H4Y,B000088UMG
5.0,AELGK29GVO3V9,B000088UMG
5.0,A524F4ORYMZLE,B000088UMG
1.0,A3CXWJ9H7GF0J2,B000088UMG
5.0,A1SZFKADA18N6M,B000088UMG
5.0,A2CA8D8M2JY53Y,B000088UMG
5.0,A2ECFG94ZV23ZO,B000088UMG
4.0,A2WX6DUDAACWJ0,B000088UMG
5.0,A33HH0RA8Q8PR5,B000088UMG
4.0,AZ5L6Z3NZ6VIG,B000088UMG
5.0,AE3U4U4MRRVFJ,B000088UMG
5.0,A224DIRWEE4KBH,B000088UMG
3.0,A1VU1ZPPAR1TL,B000088UMG
5.0,A1MMLJDVHBGFAK,B000088UMG
5.0,A1UJTXP2DVF0QJ,B000088UMG
5.0,A1G0LYRQ4ZXPWR,B000088UMG
4.0,A2H6UAB0CQ5L6D,B000088UMG
5.0,AO1WGJMQVLOFU,B000088UMG
5.0,A32YDAO4ZY7S74,B000088UMG
1.0,A3DTC2R1B3U5PO,B000088UMG
5.0,A3C0QHAGDV7FSF,B000088UMG
4.0,A27FHN5T3QIPFB,B000088UMG
5.0,A2ATNDE4RQZGE2,B000089G4T
5.0,APG8E7SD6PKGR,B000089G4T
5.0,AZE7XAL1VV91,B000089G4T
1.0,A20OAXZSG607PP,B000089G4T
5.0,ASG9QLB9Z7FEO,B000089G4T
4.0,A2HG7B7PGQXDZA,B000089G4T
3.0,AX1ZD8016FAI3,B000089G4T
5.0,A3TECRQFCM4F0O,B000089G4T
4.0,A3O3ZELYFWF4NU,B000089G4T
4.0,A11G6B0KIGX94A,B000089G4T
5.0,A2G5VGWVLST6M9,B000089G4T
5.0,A21E9NYS7GVZX1,B00008CQIB
5.0,AYSCBPYBTOOV2,B00008CQIB
5.0,A3LCMSDNFJ0I36,B00008CQIB
5.0,A3M6VA3Z5DYRNB,B00008CQIB
5.0,A3JPMY9PM8BNIP,B00008CQIB
5.0,A196OXCO76YGIY,B00008CQIB
5.0,A196OXCO76YGIY,B00008CQIB
5.0,AXRR96F1GPZTN,B00008CQIB
1.0,A37AVSIQPOW85W,B00008CQIB
2.0,A37SHHNGJSPIRP,B00008CQIB
4.0,A1Z8XTGEFU1PR5,B00008CQIB
5.0,A20MWYQ6XLP8NJ,B00008CQIB
5.0,ARRPLK6W9STBD,B00008DP07
5.0,A1LLZYND5UI9LI,B00008DP07
4.0,A3JPFWKS83R49V,B00008DP07
3.0,A36VOVWL720LJ7,B00008DP07
4.0,A3MBAYGMWP0TWM,B00008DP07
3.0,A17X7HEPU1MQMN,B00008DP07
3.0,AYXGRQFTLCIM2,B00008DP07
5.0,A1Q5YY423TPQ8M,B00008DP07
4.0,AS4BQMEQ677CO,B00008DP07
2.0,A11J6PCOM4ALHE,B00008DP07
2.0,A1UA3W7S6HMYCS,B00008DP07
5.0,A1706604DDNQKJ,B00008DP07
5.0,A2G4YHT8RQTUD8,B00008DP07
5.0,AYOP8D7F80XW3,B00008DP07
5.0,A3QOCTE809HQ56,B00008DP07
1.0,A1QNVYB3HKKOEI,B00008DP07
3.0,A26H65RQBO9EFP,B00008DP07
5.0,A42OJS37VPU8T,B00008DP07
1.0,A91UDV24A3AF0,B00008DP07
2.0,AA0Q29RS6808X,B00008DP07
5.0,A3OS1QHPSAEI2Z,B00008DP07
2.0,A34XILAKBZ5UTP,B00008DP07
3.0,A363CWAFMIG1A3,B00008DP07
4.0,A5MVRKC4RWSXD,B00008DP07
5.0,A2HN65KNHI2J7D,B00008DP07
5.0,A18INBHMHQFMGH,B00008DP07
5.0,A2GOF72KJ9DK6E,B00008DP07
5.0,A2ZGXTDXYRRQL9,B00008DP07
5.0,A3MVDHM9TB63AH,B00008DP07
4.0,A2IU36BTZ7RKHS,B00008DP07
5.0,AZ9GIUQLDH9X5,B00008DP07
4.0,A1HGUD4XNI9KR7,B00008DP07
5.0,A2VCHUWXVY6MZG,B00008DP07
5.0,A2OEPRLVMW9CK0,B00008DP07
1.0,A13MIWZ8FGC8VZ,B00008DP07
5.0,AA0XK8VKTFFL2,B00008DP07
5.0,A3D4F975YJMW8B,B00008DP07
5.0,AZ1011N7VJELC,B00008DP07
4.0,A2I16KJFKRPYC4,B00008DP07
3.0,A17SBPG4L3ONPC,B00008DP07
5.0,A1WRE94RHR05BY,B00008DP07
5.0,A7PBOUT55F3KR,B00008DP07
5.0,AO52HKTBI0ALX,B00008DP07
5.0,A3GIVGGBFPFBQM,B00008DP07
5.0,A2ZLNKSCC3E7TI,B00008DP07
5.0,A1RXX5XV5EOVZJ,B00008DP07
5.0,A3C51RPXNDQQKU,B00008DP07
5.0,A2CAOO1JNA2X4N,B00008DP07
5.0,AXZVWBOX6MUQX,B00008DP07
5.0,A2C8IPPOF90CJG,B00008DP07
1.0,A2ZAMLN0790UH8,B00008DP07
5.0,A25WQ57FDI7Z43,B00008DP07
5.0,A3KQREEZ5HT5M7,B00008DP07
4.0,A2OXRXUVPXRC9H,B00008DP07
5.0,A1KX24FM24FJZW,B00008DP07
5.0,A2J8X665AOSN87,B00008DP07
5.0,A190UTJHREY0FC,B00008DP07
5.0,A3R2O3XOLZCE8R,B00008DP07
5.0,A32N1LB2VBASM9,B00008DP07
4.0,AP8LV48SMCUEQ,B00008DP07
5.0,A2NPZOEKUVCHYT,B00008DP07
5.0,A2XF833AWDX95B,B00008DP07
5.0,AF56SK28X8Y2Y,B00008DP07
2.0,A1XWMI2K4UA2BZ,B00008DP07
5.0,A1EEA2V9P0ODQN,B00008DP07
5.0,A2T18I6E743BB4,B00008DP07
5.0,A17CB6OGX3Y2PQ,B00008DP07
5.0,A1BW6SNULSNCTQ,B00008DP07
5.0,A3KX0R80IQHZX5,B00008DP07
5.0,AQ8RD3OQ8J49I,B00008DP07
1.0,A11DO937IE4S6T,B00008DP07
2.0,A23WMNH6Q4B714,B00008DP07
4.0,A2862JN2J8MCHJ,B00008DP07
5.0,ARAEQH2IQFV1B,B00008DP07
5.0,AKAVDHHLOPAVY,B00008DP07
5.0,A183R49BKG5KWS,B00008DP07
5.0,A3CPE7DCX514UL,B00008DP07
5.0,A15B5JKRWEAGUD,B00008DP07
4.0,A2L3WATS00N070,B00008DP07
5.0,A1WHWW64BUQH2E,B00008DP07
5.0,A215ESX4X3P4KY,B00008DP07
5.0,A1GFD56KRTSJ23,B00008DP07
5.0,A2HS9IOTBJ4A4E,B00008DP07
4.0,A1WQT34AJV3M3D,B00008DP07
3.0,A3E4OCNNERKSWH,B00008DP07
4.0,AHYRD4GEDQLQ1,B00008DP07
5.0,AORW2N26DAWJ2,B00008DP07
5.0,A301MD93CKGM2I,B00008DP07
5.0,AXHD1BEGO2SWD,B00008DP07
5.0,A2J53HV9ZEZNXI,B00008DP07
1.0,A5WT0UR1B1P1D,B00008DP07
5.0,A2UP67UYPN4IS,B00008DP07
2.0,A3TQNGD6MWEIU,B00008DP07
1.0,A1OK2I3CVQ13JF,B00008DP07
5.0,A1WK5JP5V6RBYK,B00008DP07
5.0,A2PGU700RITDMT,B00008DP07
5.0,A1D1P9JQKWW8N,B00008DP07
5.0,A1IEL4MX1AL0WD,B00008DP07
4.0,A31HYUSFRY7CTU,B00008DP07
5.0,AWPZBUUY4U2HF,B00008DP07
5.0,ASPSTVT1VI6SF,B00008DP07
1.0,A30ZHC0AUR04LF,B00008DP07
5.0,A3FVAWZNKW9GX,B00008DP07
4.0,A1BSCS420H8K28,B00008DP07
5.0,A51M9FDCP7UAB,B00008DP07
5.0,A3CGEL3Q209E5Q,B00008DP07
5.0,A2AEO3TFP87GIH,B00008DP07
5.0,AC8SSU3ZQDT10,B00008DP07
4.0,A1ZLHP720V7GVH,B00008DP07
5.0,A2NZYUXQEGMK8Q,B00008DP07
5.0,A3QGOKHT3COA29,B00008DP07
5.0,A2GU8SRP8I99QC,B00008DP07
5.0,A1QPSBJQ671V18,B00008DP07
5.0,A3LT7D4K0SND90,B00008DP07
4.0,A3E19AZPEHC12I,B00008DP07
5.0,A1LEDMAYBYNWQ7,B00008DP07
2.0,A35G8TLIEFDIC2,B00008DP07
1.0,A3NSV6GG0VE9V6,B00008DP07
5.0,AC8BTR3UTM6X6,B00008DP07
5.0,AGS459C1D4QRE,B00008DP07
4.0,A1MLO08MWFGB8P,B00008DP07
5.0,A3G8TKA5FDLV7R,B00008DP07
2.0,A37EGLKQ6T6DWF,B00008DP07
5.0,A35B0M8A1W327T,B00008DP07
5.0,A2FWC6PQUN4E33,B00008DP07
4.0,ASGWSK71G8298,B00008DP07
2.0,A3H7BYWGXB4ML5,B00008DP07
5.0,AGOH8N902URMW,B00008DP07
5.0,A2XZI8MXEH69OS,B00008DP07
5.0,A2YAZAFENT2MLX,B00008DP07
5.0,ASJGSE8J8EFUA,B00008DP07
5.0,A245SDRJLBVE37,B00008DP07
4.0,AQTJ2EOQEB365,B00008DP07
5.0,A1PQR9KEGSEZ67,B00008DP07
5.0,A3NGXYI6D52EG9,B00008DP07
5.0,A5QQOOZJOVPSF,B00008DP07
5.0,A35QO8KUVYFHN4,B00008DP07
5.0,A1H1AB05RWF1V8,B00008DP07
1.0,A3O3UZQ8HI28DN,B00008DP07
4.0,AUUI8POKU6AL2,B00008DP07
5.0,A3TWBW1B17R151,B00008DP07
3.0,A22RY8N8CNDF3A,B00008DP07
1.0,A3TSF5N9OY2CPC,B00008DP07
2.0,A5KD4CRA1H5WX,B00008DP07
3.0,A19UG7WYOQOB4M,B00008DP07
3.0,A2VDWAR5U3SUPI,B00008DP07
5.0,A3U4HXHHAHS3ZG,B00008DP07
4.0,A31AWBKFFTTNBP,B00008DP07
5.0,AY63GJ9Y6T1E7,B00008DP07
5.0,A2OUB0QTENF2HO,B00008DP07
5.0,A2YI74KF58CN19,B00008DP07
2.0,A10LZ7K9HV2NWT,B00008DP07
5.0,A28LA5PRXUTENF,B00008DP07
5.0,A293TB2BOMV6GE,B00008DP07
5.0,A3ANFJUQALEK28,B00008DP07
5.0,A3P0LJZ4B99F4E,B00008DP07
5.0,ABY9V4NP4P0U0,B00008DP07
4.0,A2N1VOV3N4ZR22,B00008DP07
5.0,A3PYMW0LCZUJR6,B00008DP07
5.0,AAX5JSZIIUJ1S,B00008DP07
5.0,A2KJELYDQ60435,B00008DP07
4.0,A1MNMN0MXCP7XS,B00008DP07
5.0,ATGB5R6BTNGPS,B00008DP07
5.0,A2KVSMMRIJ3INF,B00008DP07
5.0,A3U3BKUJ3OZCU3,B00008DP07
1.0,A2HPL21OUAGJTU,B00008DP07
2.0,A2U2OL3RK6CBGP,B00008DP07
5.0,A1F8XHSHZ0KX12,B00008DP07
2.0,AZ9BECKEPSARQ,B00008DP07
5.0,A16PBJIFF00ENN,B00008DP07
4.0,A3MWZ1C1O7IG59,B00008DP07
1.0,APX03FTDJ7ZEY,B00008DP07
5.0,ASUGQLKVKFS0J,B00008DP07
1.0,A1RPTVW5VEOSI,B00008DP07
4.0,A2CGAUVW4OXV3O,B00008DP07
1.0,A3Q1ZS90P8R6SU,B00008DP07
5.0,A2RG0N39K9VZCE,B00008DP07
5.0,AXBZ72QIOG77V,B00008DP07
3.0,A1OG28M8P8KJA2,B00008DP07
2.0,A2GRR5IXLRRCXN,B00008DP07
2.0,A2EVG2MASH65AE,B00008DP07
1.0,AECJBRWPBB947,B00008DP07
5.0,A3TIKYA94V6DL5,B00008DP07
1.0,AHOGXAQDNMSK1,B00008DP07
5.0,A2DSL0Y78K174V,B00008DP07
5.0,A15XTQ0U704SK3,B00008DP07
1.0,APQRB90U6QSE6,B00008DP07
3.0,A1VGXHHR08G044,B00008DP07
5.0,A1IU9VPCBKZPE8,B00008DP07
2.0,A2XA361JQI8KY,B00008DP07
2.0,A1B8575R0IGOA3,B00008DP07
3.0,AOOU12A1A00Y7,B00008DP07
5.0,A31Z708U15LT3J,B00008DP07
2.0,AFIMS5IF73PM0,B00008DP07
2.0,A1VCKLNKYV9NM9,B00008DP07
1.0,A2TJJQU5S6HID5,B00008DP07
5.0,APJ0IOIPQ4689,B00008DP07
1.0,A1JXRXYVSUAW6I,B00008DP07
5.0,A4VOD3CYZBUMW,B00008DP07
3.0,A1BXP2GD1DVKLK,B00008DP07
1.0,A2GCY3ARQXSNBR,B00008DP07
1.0,A3DZW0D2ED34BF,B00008DP07
2.0,A2M5Q0RBME8LGQ,B00008DP07
5.0,A3GQNQ62VYS25S,B00008DP07
1.0,A1EWN0PB4QJMFB,B00008DP07
1.0,A1NV3OJTUGDWQK,B00008DP07
1.0,A3JEVPM0MTCUU1,B00008DP07
5.0,A3LVHU3WNR5XF3,B00008DP07
2.0,A2LICR8U53T7DI,B00008DP07
5.0,A1ZMU9701B97X7,B00008DP07
1.0,A1T24N047KEVZ0,B00008DP07
5.0,A2CT4ZFVMY9O2E,B00008DP07
1.0,ADKZOXAOV8EXD,B00008DP07
5.0,AC6LV5D2RKTIR,B00008DP07
2.0,A14CS8NTRMVIK0,B00008DP07
1.0,A12GGX1EQHOJQH,B00008DP07
1.0,AP9WCPV6VXK5P,B00008DP07
2.0,A2DPQ1XXT6PTYV,B00008DP07
5.0,AN1XZSLGROT17,B00008DP07
5.0,A2O6LP5PUC2O49,B00008DP07
5.0,A22A1HEQFA5UEK,B00008DP07
5.0,A3GCMMNM0ZO258,B00008DP07
5.0,A1Z1HYTQS8SKKQ,B00008DP07
5.0,A1O4DM9LL9Z4CG,B00008DP07
4.0,AN4P9UKMMCY21,B00008DP07
4.0,A1JZLZGQZ62RSO,B00008DP07
5.0,A22ZYMHEMM7NFR,B00008DP07
5.0,A2CWRS51WLSD24,B00008DP07
1.0,A3NESO6SELW3FK,B00008DP07
2.0,A1XPUUG6A2BQKK,B00008DP07
5.0,A1ARDY1D7PJ5R1,B00008DP07
3.0,A2PKVCTU0GJDVG,B00008DP07
3.0,A3F5NFPJ5XTT2Q,B00008DP07
1.0,A335NI1LBL4IH2,B00008GT1F
1.0,A18LYPL0W42J65,B00008GT1F
1.0,A2ZOEHU11FE6BA,B00008GT1F
2.0,A3MYXVRCQC4RIM,B00008GT1F
5.0,APM2AX1C46ZWH,B00008GT1F
5.0,A26F0IABQ9POTP,B00008GT1F
5.0,A17K8MLVYZNKZ2,B00008GT1F
5.0,ANST6BRAYN8EI,B00008GT1F
2.0,A2PC9ZZIFV31B1,B00008GT1F
1.0,A2HMLPBHETK841,B00008GT1F
1.0,AI20IUSDDEAUJ,B00008GT1F
3.0,A3JPFWKS83R49V,B00008GT1F
5.0,A1G4JV3B77RWF1,B00008GT1F
5.0,A2JB8BZVUTRHLU,B00008GT11
5.0,A3OW1EMBTHJ33O,B00008GT11
3.0,A30EYNGWZJIUHC,B00008GT11
5.0,A13GIKJHEO68PB,B00008GT11
2.0,A44B2TLYS9VML,B00008GT11
5.0,A20E6SRLRZEKDG,B00008GT11
5.0,A1GU3G9GCC9MPN,B00008GT11
4.0,A3JFQ3HF3AQF4E,B00008GT11
5.0,A40QCNAQG0DLR,B00008GT11
3.0,A1517W5NSFD4BL,B00008GT11
