reviewerID,reviewerName,grupo
A267VYXGR059XB,Debbie,A
A215LH0NLRHP6N,Marilyn of SD,B
A31DUQLS4MZWZ6,Aimee,B
A1F3VF50W80DLY,SEXLESS IN THE ,A
A32HJR34LA935S,Kindle Customer,B
A1897U3CTRP7J0,Amazon Customer,A
A3K3AC9XB0Y41R,Kathleen Taylor,A
A24SGU5VXUZSDY,Amazon Customer,B
A28CJ15Z9HPSSU,Darlyne F Brudv,A
A36ZFQP4WN7RPX,Paul J.,A
A357WIEXAU9PHH,Kindle Customer,A
A2EPZEAVFIIKEW,Amazon Customer,A
A2Z3GF0A0CCX9K,Marcia,B
A2EMSSD5N5RNLQ,Jo Rosenberger,B
A3J3TFWHOHWVM1,George S.,A
A18BG5FGBUV34Z,Dorothy N.,A
A2YU6RSFTIY4CD,N. O. Sisk,B
A2YNYSYLB3HH0N,Deborah J. Kuhl,B
A1D1QU09BL3TQA,patricia guilfo,B
A13GG8DOR65G8C,nadja,B
A3B6BZJ1EKLPQP,Karla,B
A3QEA0B2RJTJ9E,donna stanley,A
A2LOVKRBIL64MZ,Babs,B
A3PRMBZWFUIPD8,Mah Mah,A
A39RMXYDGJDTSA,Jessica,A
AKIFZT3W3IKR0,Dolores Bodnar,B
A5VQBKGN1GSS9,david heller,B
A1YOGL4CK88MOF,nancy brogan,A
A3WMS5T5XV94K,Sue,B
A36KUWR7GQT7Q4,S. J. Hall,B
A37FNHOK5YYWTC,carla,A
A1JGCIB930P48C,Mrs. Barone,B
A1LQPMX21BS6N8,Marilyn Monroe,B
A3EBGY3BDQI236,Elizabeth Marti,B
A278KTKR8F8JVX,Lucy D. Robinso,B
AV0RJME720DQG,Laura Jones,A
AJPW4AXCVHTQS,Citigirl,A
A3F8YFDMCER2T,wila,B
A201WRMSWGK0U4,Sunflowers,A
A206FDM0EKOBAH,ellen e brey,B
A3HA8XQRBJHGJW,jan riddle,A
AQJF4SU6Q3DZI,Jan Bremer,A
A1DFLEAYPEUV9R,Peggy L. Davis,B
A2O9S01QUYIHM,Ayanna,B
A17WFS9AUE7HL5,Kindle Customer,A
A35HIHQ6TWC4NM,J. Hall,A
ABMVI2P55UK7Q,Debra Riggs,A
A3GKI3NR0FG1XO,Deb Brink,B
AE7HVUCA0FN90,Amazon Customer,A
A17CR2695JS62S,GJM,A
A1QJY8E7WD4VV0,D Kelleher,B
ADQX63L6EL5GV,Carl J. Foreman,B
A16YHH0T0G6OPX,James C. Drueck,B
A3AO5OAK939KJU,Ravi S Kuchibho,B
A1GWAICV8K1518,BARBARA,B
A131Y00BQDVGKJ,M. Coles,B
A1OD0R15WNXSBN,peter al musgra,B
A3KFDBCH487AQZ,Carolyn Cogburn,A
A108NTWTKE4TRF,Joy P.,A
A1GG0SYUQPH98W,bad fish,A
A22L9MNRD6Y70F,R Torian,A
A3GCLPMR3V72D4,Jennifer L. Ste,B
A30755B3UY13AK,Brendan Jenning,B
A2BBA02P0LQCCQ,Lilly Hill,A
A388BP4KSOO48U,Vicki S. Denny,A
A2H62UIIWGFRQO,David Baker,A
ACPWACY4QL2IZ,girl can drum,B
AS0M9ICI0N1VV,K A Woj,B
A1AQGMW5U9YZP9,Tara Morgan,B
A24O0A1Y8RH568,Deborah A. De S,A
A3R92IMI7N4X1Z,cocacolalady,A
A1WW9Z13V25NNI,Wendy McDonald,A
A28UJ3R99NW3MS,Gregory E. Woji,A
AIDV171X4M9WZ,Meleah Bagoly,A
ANFJBT2DIFPY2,jean muce,B
A1KOUC1LNT8IBR,Anne Amsden-Mat,B
A15VPYA6SEO5HI,Ron Cosgrove,B
AO5VHQVQDWJOI,Noni,B
A1NA2O0DN44J1G,Joyce E.,A
A14G9KYSKBTI5I,Carey,B
A2NLR8JNYVZ33F,Teresa Naughton,B
A3E2L4EOWRX7GV,Laura,A
A23QX59TGEZ9G,Dorothy J. Lenz,A
A1LP4C5QOAO1VJ,Psyke68,A
AWG036TRQ3X3M,Andrew P. Massa,A
A3E35VNGE3ZHZ1,Rita,B
A4LN00S4TFG54,Julie M.,B
AFDB73HGIJUAN,Lally,B
A1PMZPUSUH92N,Nancy Jill Van ,B
A37YOWUB9FID9A,Anne R.,B
ADAUSO7QYNK7W,Carolyn Horrock,A
A2MJJAUBXV7Y8Z,Olivia Dowd,A
AQYYUKGK9X5O,Nellie,B
A2VPOGO3FBIPXP,tmj,B
A1G244OQH4UTG9,Kristi Roberts,B
ACHAR1K24UR2A,Terbie,A
A2SJ08DQ7X15PP,Golden Gater,B
ATIDPC9UQ5Q7C,pinkroses,A
AG4LVCQKGP1BF,Cathy L.,B
A3M7WNPOEOODTZ,Susan,A
A3E5VGG3N83Y1W,Dorothy Pollard,A
A1EOXD1FHJHRNE,Michelle Wilson,A
A2UHGRKAVTL4V,B. J. Guinn,A
A3SNFLB4TB4YSI,Anne Ross,A
A2F3S4F1RHZLPI,reader,A
A1CU2GK4VO1A86,Tina M,B
AFOL1K7DO487W,PEL,A
AQ128JSHLV3TR,kk,A
AGGK88J1DSKNW,Ronald Dunn,B
A2M8E1P34FB57Z,Chris Zdobysz,B
A34V3YJ5101AH,Kindle Customer,B
A3F3TW1IZ61EVR,Martha,A
A3I88QC3M4EUS2,Bonnie Hargarth,B
A2JY7AKMUGSPT6,J. Penzotti,B
A2RBTYOF9N0NAZ,Ken S.,B
A5WTQ8UUV0I8D,Lo Soldato,A
A12BNF8VQ2FL8U,Heidi Nishimura,A
A13TCWCLAHU6RZ,Nikii Whitehead,A
A3H4YZXVOK0401,Evelyn M. Wagne,B
AIBQIFYZYF881,Kavity Killer,A
ARSWMFQOEG8G9,Gloria Day,A
A1OH04L5LB74CV,Linda J. Knee,B
A1K3U8OKWMNBN4,Callie,B
APPJNVNF4BFLB,Connie P,B
A1KA0X8CQ6WAE8,Kirk Davis,B
A7LE9ZUIF3PQH,rkebles,B
AQ8UX8RGB1XV3,mary meyerink,B
A30XPJOXH10UYH,Sami,A
ASYGHXRRAFIPN,Marilyn,A
A2CM5RMNG0YQN,Animal618,B
A3LH0V10O9E8AP,Joanne Griffin,A
A2CZCHDNNL54FA,Amazon Customer,A
A2OBJ4ELCS6BHV,Kim Potts,B
A2UF2P11RENI6Q,William Tatum,B
A1XCM3X4GOZHYJ,B. Caulfield,B
A1PE6TBKPISZCQ,Kimberly Savage,A
A1JW0V583L2U1P,dmomo,B
A4CBMIJQAEKO2,J. McMahon,A
ALPZP1A87ONAR,SuckTheJuiceOfL,B
A2OIGHQ84L1QHS,Toni Hutchinson,B
A1T2AR3H1EY2VS,Amazon Customer,B
A2J2VTOWJCNHV2,Amazon Customer,B
A3GOE9SKHM5H93,Andy,A
A3A477850P9PHX,JCO,A
A39IZRF0LF5JVN,D. Cepeda,A
A3F0KIP372B9SN,N. Root,A
A7ZF6SYKBA7FP,cherie s. cook,B
A3HSVZKQVYJPOH,Marijean Jenson,A
A1H2THHT09X17S,AM,A
A2FMNHCMPYLB4O,Sunny Day,A
A2359GY66HZBUG,James Cery,A
A7SLJCI8E6G4G,KC,B
A3P1NJEGQYQSLB,Bay Area,A
AKX9EDNS5ZB3T,Amazon Customer,B
A284I70UNGD95E,Ms. Dale,B
ABFPCIPJ657S,Linda Whitworth,B
AECJ7TPKLINOE,Beverly R. Fawc,A
A1DQ27EOEVLKSD,Marge,B
A3JU5L54G9S3OK,Ann B.,B
A1NH0XA3IO2ZSR,Amazon Customer,A
A2ZM9BGE3K3SY2,Sara,A
A2NQQ4Z8QO1X83,DK,B
A3LZHF10HPBACX,Patti Wilson,A
A29MT1LOZZQH9S,Donald D&#039;H,A
A1N7TI8FDNROIM,mst3k4evr,B
A3ICHEO78NFE4Y,Rick D. Barszcz,B
AE3K94NISIQWT,huseyin erim,A
A1L4CY8I24I1VR,Beth Ackermann,A
A1Z32K9L7ODANL,Jana,A
A2N4XR3HRTFJKF,DJC1965,B
A2ZDZYL1OSM8PH,Sledge,A
A86J51RYUNJ4X,pcnixie,A
A2AXB9ODAWGPZF,Liz White,A
A33FHLNWX62G7G,Baby Bubby,B
A2YPRYW1BVN3NF,Charles P. Shur,A
A2BB90S9CSHG2D,GOLDENOLDIE,A
ASZVZRO6KUTB4,Robert Kline,B
ATDRSMDI72WAJ,GrammyII,B
A32LL2ZD9T23PC,D. Steinberg,A
A39637MQFMP3XS,Tracy,B
A3J8F3IG6S389Q,J. A. Gonzalez,B
A2KELZEQT7VYJ4,JC,B
A3B8QXOTTAU2W3,Chaya Phillips,B
A3465QHYLYBCYV,jmacs,B
A3IJAGQ3HFUJ6,Cheryl Robertso,A
A3SWTP8JOM6SDU,Lori Lindsay,A
A1WDHYIBV5HAM3,Gloria J. Suehs,A
A3LET17PVJVFJG,M. H. Robinson,B
A3T5P12Q2AOMDX,Typophile,B
A2J881WH0O19K8,Delo,A
A24XE6V5U4GGQC,Joyce,B
A2GIQGI2UXOZ4M,Gene Sechrest,B
A2CAZU0GFR0NF5,Suz,B
A2Y3RW61KT1B6M,Lady Di,B
A3RQHYHIBUH85X,Baseballdad,A
A328AJB2F3200R,Sarah Sublett,B
A2JQ991FOBFIWH,FLYSHIA C ROSS,B
A2SRXBB4GS1P3V,Gigi,B
A3TDHNK6RO462Q,Lindsay Marie S,B
AZMN4SXUF6220,Nancy J. Swanso,A
A1GY2ZR1DVF2HS,Heidi L Cook,B
A145NT3E4RQXMN,Kindle Customer,B
A2CC3SCABAHB6T,JZinthemidwest,A
A3RGN75LHYAG8U,Memly,B
A1BICNTWBUKVN0,JenniferAnne,B
A305R5AGZF3QBJ,Y.A.Y.,B
AUFQ9304J5VTX,Nancy Williams,A
AOYQR2530QCDX,ffootballguru27,B
A3EDJVBTFSKGOM,Andrew J. Phare,A
A1NFFJF7XP22MH,V Z W,A
AZIKR4NXQMO7V,Amy Black,B
A3HMTHAKWDHK4F,Cara,B
A3DPR01E4UVYUL,trp9004,A
APADK71P0Q3FV,M. Keeven,B
A1D8ND2ES00NJG,PerpetualLearne,A
A10KDVAN9NYK7Y,alynnz,A
A3MUMAEGKG42VS,Darius,A
AC0012XSCKRSK,Cara Breeden,A
A2PDZJ2ITFMSO1,F.R.U.,B
A30J33UECWWV32,HsrGuero,A
A3RJBNJKNRG8W3,Virginia L. Ben,B
A21F0YVYM7PI72,Amazon Customer,B
ASD8X2JOBUV1Z,CJ Sitko,A
A1W83WNU1OPVIQ,Karen,B
A2O7HOQDWYKO5R,jillafar,B
A27I3DH98GTZLP,Brian Y.,A
A2JAOJM2VUL99V,partner for you,B
A1J3BLNG2CSS2D,Savy shopper,B
A1WO8IQ17SJOGO,Mary M. D&#039;,A
A365N25866H9ZD,Nicole Paulhus,A
A12H1ER7VNBJUZ,M,B
APTS3WKS2KVW3,Grandma,B
A2O0GTDI0GR5BY,paxaw,B
A3FPOCJ7G7CQM4,Sherrie,B
A1NOH7CI267AYH,All she wrote,A
A3TK8GEUDEU49T,change of life ,A
AH2FHQ2F9RNSF,Deni H,A
A1TTU5BKG8RIKZ,Steve-o,B
A2LWI3I7RCBP0L,Judy,B
A1I6R368GU2H8C,Happy retiree,A
A3331GUYP2CUYN,Sarah Jarratt,A
AI5JR416TWJMC,Kindle Customer,B
A7RFIWUULV6VC,Amazon Customer,A
A27V85OUL0FWPP,Jbc,B
A2JL5A5Z0JCILR,lakefish,A
A3VAKYEQ8HWEBS,Deborah,B
A2702MKAO7FP6I,J. McKniff,A
AIV4OB9NDWTLV,Cathy Stergowsk,B
AXGVN3XE0V4LM,Darlene J. Neve,B
A3LRFI0J9P6KI4,CoCo,B
A80FU4Q23XN7P,Mogal,A
ARTIUJIGLA174,schultsie,B
A303KPTU4T3099,Just another sh,B
A3P42FVBZK78Q5,Susan VanDenbur,A
A12W7JISQ9XUWM,Cleocush,B
A3AP84MQHO6S1V,Kali Shopper,B
ACE4QCQF8XORI,Benny Rahmani,B
A3V5B9HU5B7P8Z,kate,B
A3B6Y9JYMBLHGX,Amazon Customer,A
A2L7XNAM4BE5V2,Arleatta Willia,A
A3J0O2ZOWOCY68,The Boss,A
A1FLK4PQA0EM2H,Stephen,B
A3DM8589F32E26,Anthony,A
A17BHZTHX5LP0K,D. H. Jerome,A
A15FBBLQCE05BG,Susan Karp,B
A1V56EB4G8EOJL,Amazon Customer,A
A1PO8OG7Q063CA,Melissa Lodge,A
A3HBCKVOZ6B8TJ,Amazon Customer,A
A3PI3KKKWM5EUI,Debra B Theodor,B
A3AN71IHTQKUJQ,T J Bowen,B
A3M02O15LDORSE,catherine c.,B
A114AFDOJ9D0QG,melody jo colli,B
A2YJPP8AK6T44H,Kindle Customer,B
A2RPU2K2Y9YW71,isobel,A
A1TELLOAS5KRNY,Ty Martin,B
A37O5OQ03Z4VS3,D. Hagen,B
A3EBNP85ZVI58N,Stephanie Horne,B
A2AANTK69UIAB8,GAR,B
A3J310B3O47FHW,P. Wiklanski,A
AE7PTBBM61G2Y,L.M.,B
A3112AYOMDJQ3G,mel,B
A27K2J4BC98IWN,TeacherMom6810,B
A1K6XRZB3AZIWH,Amazon Customer,A
AUP9DHAML34VN,Jane,B
A2JWHNU33C8XU0,alex saks,A
A6VIRQR3WD6T2,S. Biljan,A
AHLYCMEWYW967,flower fan,B
A3NU23A6828ER4,D Eagen,A
A3C6CMIKGGHC6,Kindle Customer,B
A31UB07L71MLHY,Kindle ,B
AIBKMRGONB3R3,Gwill,B
A3NG3ZAM4Q7QML,Granny&#039;s A,B
A9J70T5AIQBY6,Unknown,B
A1FDXDL2A9KPP0,Amazon Customer,B
AN28ESVA2TQTS,Jennifer B. Chm,A
A18F89NHJN51IF,Corinne Mazerov,B
AO5I53VL0XPKM,Happy Life,A
A1OG557RCGZ2DX,Beverly,B
AN25BCR8U3E58,Georgie K,A
A1P9VXVA80RFON,Kerolyn,B
A1WLD93M9TF77T,Peace&amp;Happi,A
A24OD0BKW1GJ8,Mary Ann H Smit,B
A123VUH6AGQPFA,Linda T.,B
APCXCX1HY2POL,Daniel A. Aubin,B
A3HC6XTYVN8XBU,Durangonan,B
AHXFGQKH3VUAN,mrs. a. w. wood,A
A35V6BY4AMU5Y3,Hg,A
AMWGRXTJKDUAR,Annie,A
A1PL5CK0WBTN00,La4355,A
A1XA9275C7WADJ,Zobi,B
A2EW3TLUX4SDG2,gypsypearl,B
A2ZX6FRDI9PIH1,ItsMel,B
AISYVG09TKDX6,Eva,B
A33VSCOJDUE400,James Jameson,B
A1YC398LFBG0BW,Doo Dah Dae,B
A2OBVMEDUM8BSC,JB2000,B
A9OY1MV0SSBFZ,carissa,B
ANEAU81502AKB,Michael J. Swan,A
A2XE3COZAQVBVG,Ginny,A
A311SDQE76CE8Y,Sharon H.,A
A1SMOEFTCC8Y4W,Barbara K Pitts,B
ARABXIKXWURPJ,TwinMama08,B
A2TBPAGB4M6TPK,Shawn Jimenez,B
AL7H6LR57GLHI,l.zelaya,B
ACJSBY6O11D2Q,Laurie M,A
A20WD3PPXSGJOV,shari,B
A2Z85HB4RYQHGY,CLMC,A
AHXDB4L32U9AP,amber a whetsto,B
A3T4W234BV7EDL,Kathy,A
A3BHHYDRTJ7NPJ,susan m. hennin,B
AK11L4O02F9X0,Brian Neuenschw,A
A36ACHXZET12DN,Lauren,A
A2QVV3LMF4OE01,Couragemom,B
A2S3J0L6X5KHHM,ben goldberg,A
A6O8YFSULFJIW,lilypete,A
AOYYORYP9FKHE,Sonja K. Townse,B
AJJSF2XVW3OBM,Peter P. Bud,A
A2ZP0N7MFZ10H2,C. Courtney,A
A7B4V6PL73VN4,whim,A
A5TMR71K8I8R5,Jason E. Smith,A
A12EO7KLFN2JLU,Janste,A
A2ISKUHQ0XNL27,zookeeper,A
A1L63AZAWJ5QGX,gramsie,B
A37OQGGJUU5QKU,B. Bart,A
A33K2P71PHJ5CA,Amazon Customer,B
A2T36K3RFLLB5U,Kindle Customer,A
A12EMMQR76IGKW,MomOfThree,A
A2VEX0CY210PRE,Amazon Customer,B
A1Q2MSS9XP9CRV,Arlene,A
A2HW2B76JBFD0K,Kelly Anderson,B
A3FLC6ZCZNJHI,Patrick Kennedy,A
A1HY57RGS1NUXV,Krystal Cheyney,B
AVTFVDZXJVN2Y,Susan A. Garber,A
A2PPD00JVIT8IH,Linda Lucas,B
AGQ1BBKXG8XM0,K Price,A
A2Z2M1GABOX60E,Tigerquill,B
A1K5B4T027JB3,Janice Bloomer,B
A2IMBZ69S4VMQG,3.14159,B
A1FHTGQRCGL4VG,iamtrying,B
AJZUALP20ARU9,Robert Q. Marti,A
A38EMOXNYULUVF,Pasquale Goglia,A
A1VHCNUAXZ9WKR,Jackie Noles,B
AG23XARIEOTF4,Benjones,B
A27ULBNLANBFOC,R. T.,A
A2BNKCBBUAYAUT,Teresa,B
A23R3NZD1678UJ,chitownegrl,A
A21AGXCQLAO4MZ,Catherine,B
A2O7F8EI8I9CJR,gram1,B
A39PDZ5FH22PPR,Dawn2416,A
A2KP54FTPUYAF8,Zoby Soto,B
AG0FOJHNONAU8,Sandra Williams,A
A3T87WID1RAKA8,Robyn J. Ashmen,B
A1P0JA46ITBY91,Carol Alden,A
AYANVES7JUDW2,michael c micha,A
A12LSWDCNXGOA8,Mz Pip,A
A23QBL3HKZZ11F,Dee,B
A2XTLS9FS0ZQGQ,Karen Armstrong,A
A1AIXV54IL8TTA,Estelle,A
A2SZLNSI5KOQJT,Carrie,B
A3GG77R4PI2E0P,Jane L. Dykstra,A
A3AQSM0OK6IGUI,Corvettelen,A
A1K32UYYM4Q3GQ,Jesse Wright,A
A24AVUE7SX2RDK,Thomas Delia Jr,B
A2VT9J55JK3CSO,M. M. Madison,B
A11AILEAXG8MNK,S. Maxwell,B
A1XPEHQ4YSD4GH,Stefanie Navarr,B
A2MJ8G3YA8M032,Rod S.,B
ABPHU8CTO5XMT,Denise C.,B
A1MGTGQFMJED55,lilac,B
APKPD6B083Y9W,JJ&#039;s Mom,A
A2UP732SOSYMSS,Jessica Cloning,B
AG68WSRA43FX5,liz,A
A1HCC21X63TBFQ,Lynn Christense,A
AWJCIMMKJF72F,Beverly,A
A3GT2AMRIL0XKD,Lynn,B
A3HMIBK9SXR16Z,Rene,B
A2O9NI0BHHJJRI,Laurie,B
A1AOMDVD2FC8EF,Carol A Mattson,B
AW7QCFA4SOD9P,Julie C,B
A2D1UV8ZVPTMIM,LEEM,A
AVMLZSJOFOQP,carolyn,B
A11GIO99VA748L,Sidney SuGaR,B
A1TWE495IVWV7V,phil,A
A2JO49FUUXNXIL,Cora,A
A7363DMO16VKJ,Moondoggie,A
A1PAGD3PHHAEFI,Barbwire,B
A23G9TBWKFDF2L,Joanne Hewitt,B
A5R3AHFEPQEID,Judith Mims,B
ALBAIVSO450YU,R. Price,A
A3OBL7ERU4U48S,Denise Frederic,B
A1B1T0AQGK07A4,retiredteacher,B
A23NKL60TC7ZNV,Jerry Coleman,B
A3UBHDW3RKVPQI,Amazon Customer,B
A33T5GARN5419V,Victoria Hand,A
A2XOQO2GX82CXQ,Margaret P. Par,B
A1GAJFNERU1MNU,Michael,B
AG3QEYRZ2LOD0,sz,B
A1MKI6K0IBXWVY,Amazon Customer,A
A2VYLXYG3H6TYN,Aundrea,A
A2Y7ECXVQV0RWL,Amazon Customer,B
A1A66G93E9HGNY,Anna Steadman,B
A915V2NE3Q0AJ,Kindle Customer,B
A31GYDPCFP2IT7,NK,B
A3EUHO0756DO9P,mls,B
A3MYEQ2EHZ33E1,BEJEAN,A
A1D5CM6A80JSQI,vimodile,B
A3IA1M3A0EPWWU,Kab,B
A1DEOPKNMNZJCA,Sabrina,B
AKO2TMM1QAUZP,sandra,A
A34SUO6KEKJ4IG,Susan Holleran,B
A22ZD0B8MXHW0R,Jessica Kaplan,B
ADFVZ8XZLL18W,KIWI,B
A3T8NLZO5SIBK3,Jackee Simmons,A
A2A0OYDSHO4O5O,R. Cummings,B
A2W1VMZ3LLNSA7,Kim M,B
A2BW1HP5FNPOSO,William K. Hatc,A
A1EVLNUZL1BOCK,N. J. Stickney,A
A3U7MKWVF9H53G,HomeschoolMomma,A
A1G5Q8MOKI0QBL,"David, Sheri &a",A
A39FV43QIGOCH,Lover of Cathol,B
AOLI1PB6LCB59,LD,A
A1GI9MEJ441A6Q,Jbird,B
A39GPV9TZ4VT7F,Amazon Customer,B
A1L5I3TOPIERY7,Dee,A
A17CJGT2P2L700,HollyNicole,B
ARNS8O9PBAMYP,Kathy,A
A3B3MCP1GJXI9K,Susan D. Weisma,B
A1BVXCHZZ525W4,Cheryl,B
A3R119KM3JNL1I,M. J. Vance,B
A1E79YQ7Z8T4PT,Hector D. Igles,B
A1GZ0X1FJ0SWWL,Leonard G. Law,A
A3BF957M1E9OOY,Margaret G. Mcc,A
A2CI536J59MMQQ,AGB,B
A2NVV88SD25N7U,Lyn,B
A2DS1KRXZRF6WS,Anne E. Normand,B
A3TF4S1ZO7P9L9,vegas,B
A181NHNI9F7SF7,Emma Brent,A
A1CK086GJL3T14,Chris Krouse,B
A3HE8EAGZU3FAD,txcgparker,B
A4A1XDT4RQF4A,Linda Harbour,A
A13NXWFHT7I1BW,Santa Barbara G,B
AJIROGK1SK7P5,Amazon Customer,A
A1MJHDSV8MJGKM,Tina,B
A39RK4FXOL4IZR,Amazon Customer,B
A19QUGHLEL16WN,Florence S.F.,B
A33WH5ZK8RHXC0,amwsrb,A
A13EOA4BN0R8AU,magpub,A
AVDN39XODM443,Vernon Rudolph,B
A2DNMNX19ZHJ8X,Peter Michalows,B
A2R553MJZA9TR8,Ivan A. Ramirez,B
A3OCNP29UK6MJN,AMasonn,A
A1QV9IMIN7E7TC,Diane E. Rice,A
A2N3WKS73JX46T,Amanda Wurtzber,A
A21591H40KN2WZ,Claude Stephens,A
A1QJ8RKPWKXI7O,domeboy,A
A14FI4BDCR479O,Barbi See,B
AXJTSECSH7TUQ,S. Sulla,B
A1ZN7IP615TNQO,Kathleen B.,A
A191Z7MHTUYZUS,Renee F. Schnab,B
ACVXEUUM3DWLO,Mary,B
A3JPZWZ6BZGQ4S,Ralph Gustafson,B
A3SUDZHXNBA9QQ,Doodleschi,A
AWONTEAA22GV1,Kathleen N.Pete,A
A2S60GAP7GDPJG,Jamie HSP,B
A3V0DJ8906I1FW,"Mike, Saugus, M",A
A221Q6QW8Z8013,elizabeth rineh,B
A1TSAZKVWMG58B,snowmaiden,B
A2MEA7OAUUL0K,Heather Price,A
A1JL4M7CDWBUDG,stephanie,B
A3N1DHE2H4N802,2co,B
AE7QO0TM4NK7M,Amazon Customer,B
AU12C891KENG5,Kay Escobedo,A
A1IYTN8ZJAKJ14,B.  Wilde,B
A1JLCT8TVP82YU,Kindle Customer,B
A1U2C6NYJL2SPD,Kindle Customer,A
ACQWV7T4A4FVJ,Amazon Customer,A
A8GHXVTHNG0S9,AT,A
A3FHKYEM03RH9J,Joe,B
A1RDZRXJW4J7VG,C. Lynch,B
A37J1EJN9OKVNV,Andre F. Stepel,A
A3QBU45RM42OU1,Amazon Customer,B
AEHDQ01OYJ18Y,Polly O,B
A30O6U2QZD5KGH,"Tech, Toys, Foo",B
A3KZYKB3EJD3B4,IA Shopper,B
A3DJPIJQ7J94GV,Grammy Joan,A
A1HOE21ZFKB61G,jig4eyes,A
A13VYIJFDJYYAX,Sjolin,A
A1QJ6TE11DCGMF,Amazon Customer,B
A600CG5NCMVCZ,mary jane ashma,A
A15TJXOKJK7EWK,Shelia,A
A3OUDT6E7GHVKS,Debra Watson,B
A2P0WLRBZ871VH,Elmer R. Bley,B
A1TNN5NPT0F0WZ,Jan Reads and C,A
A177AXMXR2C645,L. L. Macaulay,A
A2OPISDZO6230X,Lillie Blue,A
AWF15RGMY7UPG,ppjc,A
A126H6YJ9GNCJ9,Deb Anne,B
A2JID46BA9GLQK,Terri,B
AGAR0PC8LU1Y6,Matthew F. Kahn,A
A2PXN88NTJ36ZS,Paul,B
A2U7UVA083WMHE,Lana J. Kinkade,B
A777Z9PHWL0IY,chipdiego,B
AE2P5J74UCZMV,TheMrs.R,A
A2MLXWU6GWF643,E. Rhoades,A
A2B6EO1ITBUY3,C. Dignan,A
A10BHYYEOT4ZG6,Sharon G.,B
ATXIG96W1ONWZ,millerjcmk,B
A1FUXEU0FIWFCE,T. Kim,A
A1GKC6AWXGE2NF,RuthieB,B
A16ZTVY87SEFR6,Roslyn,B
A3H86TQC8A5Z68,Sharon D. Blank,B
A3LOQZ8WTFY19D,Clifford B.,A
A40OP7PSW758O,Howard Davis,B
A1ULI26L2SSGDC,Cathy Odden,B
A3BU5SFB41YMST,Ann Hajicek,A
AOCWJNAFGKCBO,Katrina Baker,A
A1AZYLLYP7QFR7,ChristineB,B
A30L5B3KNZ0I6A,Beiersdo,B
A2C1F9R9L3RJ2U,Diane T,B
A2DQWTBQKKHRFN,sharon by the s,A
AZTPJYALMLBSL,Debby Wilson,B
A2JMRR7EGH5E4,CarylAine,B
A3CR5ASPHMAAKS,FGL,B
AUZYSXCDA52VX,Christina Reeve,A
A34YTS9WE7KH3Y,Amazon Customer,A
A38269NEDJUTPX,todd valdeze,A
A61U26EN6FEYL,T.C.,A
A213Z947DNSNDI,Beth,B
A2T7CLQCALAD,I L.,A
AVQWM6ILAUXYE,Awesome person,A
AIIPK3114HC9K,love snow,A
AARI9TP7Q2DFN,K. Neill,A
A2BR95XQIWWONP,Laura Schenk,B
A3TV4LJ7DRM5JM,David Matthews,A
A2X9SFL0ZN2CSM,LAM,B
A3OMUVY3CSNZK4,Sherri M. Nelso,B
A1GYTKHIYXJK7U,ron,B
A2BU7SFCZ9HD6W,Allison,B
A3U275DGWOUEYF,kathie J wolk,A
AA6V1D0VC5FE7,S.C.,A
A14SGPTAXC9E9H,Jeanne Frances,B
AT2GZQ7X6750R,JH,A
A3FRLZXWTINFAA,C. Valdez,A
A3GHU30ELOI2RG,Darby Shaw,A
A2UX446EEK5F67,J. Ritenour,B
A1TB1IQ9HHBQPC,BeccaEK,A
A1USY8RQ9ODARX,KathleenW,B
A35WMH8406T2SG,sheilah curtis,B
A2WKTZPREV56CA,Tenn LP,B
A6P5N9RW4FRPL,Jinx Carter,B
A1AV2NCESDWYUY,Maria E. Lutz,A
AG51BENSSVMSP,Kathy Morris,B
AXII00TOFT8YE,CM from MN,B
A59S04OV867HM,Karen L. Mcclor,A
A28R45ABW2NMOV,joyce hilpert,A
A3IY3K6O3JSQYO,Richard E. Wady,B
A1BKOXJEIR058K,Sharon Morse,A
A7O0MB569FKZI,ABC123,A
A1C2A8MHV1BYOI,Kindle Customer,B
A2J64KYVIF6YLJ,Malarie,A
A3O5UR6NHR4MRP,pomeranians,B
A27OXETA8QO98E,Katherine Ander,B
A2CXJ4F2F10XOL,Sarah M Long,B
A1TKC4P4KK46DA,LoriV,B
A2HPUB4SOPNZWN,S. Korzep,A
A1U924RHXMPPE7,Brad B.,B
A14VV1ITQ4JRV8,GatorGurl,A
AXSGST4L25QBU,lenickyle,A
A25BPX9DYA7SAI,tiffanyann7,B
AKW4FG4FYIY8P,Mrs. Kong,B
A3HV29KAG063V0,wwhite,B
A3VXMI6F55GYBE,R. W. Trevis,B
A3OJJ91T83R60R,granny pm,B
A1OY8KDMOVR8C1,Amazon Customer,A
A2QBM3Z1DZ8EKR,EJ,B
A1NTUMZUU0CSP6,Renata,B
A236TRHWGKNPGD,atbi85,B
A3GKHUE5W8T7PP,Courtney Drazic,B
A2GH68RFN8ZLGP,J. Kean,B
A34HBU8ER930H2,Jerr Jackson,A
A1DSE0IGSFN2VK,Classic1500,A
A3738R0RW6J4G0,Cbass,A
A2GDRN5YC5CSZM,Jane Davis,B
A2B4CX7A0L36PO,Geni Oh,A
AEW89GMKTJ829,Kathleen Womack,B
A2C7L9R70GL6A2,Kristina Miller,B
A11JZHXIHZ4L91,Halcyon,B
